FID,Bore,Latitude,Longitude,R,Bioregion,Subregion,rainfall_annual_avg,rainfall_summer_avg,rainfall_winter_avg,aridity_index,PET,clay_depth_avg,silt_depth_avg,sand_depth_avg,regolith_depth,LAI,NDVI,veg_height,MrVBF,weathering_intensity_index,surface_geol
99,GW041070,-34.54,150.62,228.23,Sydney Basin,Sydney,1272.82995605469,0.303295284509659,0.254684448242188,1.25415968894958,1014.88665771484,34.7146873474121,20.3469371795654,38.3897590637207,7.64748334884644,5.42198085784912,0.569403510344656,20,4,NA,Mesozoic_aquitard
100,GW037960,-34.59,150.25,8.96,Sydney Basin,Sydney,827.080017089844,0.312891930341721,0.244752630591393,0.798057317733765,1036.36669921875,33.1309509277344,16.3714160919189,41.0243072509766,4.48993921279907,1.65024149417877,0.497122269595554,1.4,2,NA,Mesozoic_aquitard
101,GW047076,-34.58,150.33,16.48,Sydney Basin,Sydney,921.763305664062,0.293231457471848,0.26214611530304,0.89305168390274,1032.15002441406,33.968807220459,16.523473739624,37.6885108947754,6.32623100280762,1.92222225666046,0.531673912898354,0.9,2,NA,Mesozoic_aquitard
102,GW053272,-34.58,150.25,36.06,Sydney Basin,Sydney,827.080017089844,0.312891930341721,0.244752630591393,0.798057317733765,1036.36669921875,33.5062980651855,14.1126585006714,37.7555122375488,6.98404932022095,1.35265696048737,0.483465219904547,3.1,0,NA,Mesozoic_aquitard
103,GW041063,-34.54,150.63,247.33,Sydney Basin,Sydney,1272.26672363281,0.306738615036011,0.254983246326447,1.22107911109924,1041.92004394531,33.7666664123535,17.951868057251,38.9794273376465,7.94945335388184,4.95277786254883,0.553100876771567,20,2,NA,Mesozoic_aquitard
104,GW041045,-34.54,150.58,139.79,Sydney Basin,Sydney,1272.82995605469,0.303295284509659,0.254684448242188,1.25415968894958,1014.88665771484,36.7832794189453,18.2287197113037,49.2111167907715,6.68031978607178,5.51582145690918,0.578908695734066,25.1,0,NA,J_K_aquifer
105,GW035423,-34.57,150.34,4.19,Sydney Basin,Sydney,829.683349609375,0.298712372779846,0.263907909393311,0.800880968570709,1035.96337890625,36.1799964904785,18.8298110961914,35.0733795166016,6.62817907333374,1.70410633087158,0.528899999286817,1.6,3,NA,Mesozoic_aquitard
106,GW040992,-34.53,150.64,228.3,Sydney Basin,Sydney,1272.26672363281,0.306738615036011,0.254983246326447,1.22107911109924,1041.92004394531,33.9433479309082,16.6680469512939,47.867977142334,9.79624462127686,3.6117148399353,0.509847160184748,24.7,2,NA,J_K_aquifer
107,GW040993,-34.53,150.64,231.28,Sydney Basin,Sydney,1272.26672363281,0.306738615036011,0.254983246326447,1.22107911109924,1041.92004394531,33.9433479309082,16.6680469512939,47.867977142334,9.79624462127686,3.6117148399353,0.509847160184748,24.7,2,NA,J_K_aquifer
108,GW043282,-34.58,150.23,29.18,Sydney Basin,Sydney,827.080017089844,0.312891930341721,0.244752630591393,0.798057317733765,1036.36669921875,32.6485404968262,17.6716651916504,35.6069488525391,7.58206748962402,1.57560384273529,0.496183406642951,1.6,3,NA,Mesozoic_aquitard
109,GW041052,-34.54,150.57,94.12,Sydney Basin,Sydney,1170.47668457031,0.293854653835297,0.260967761278152,1.16383123397827,1005.71002197266,34.5135078430176,19.4075832366943,37.7737579345703,11.5165863037109,5.38248777389526,0.574326087340065,29.3,0,NA,Mesozoic_aquitard
110,GW058502,-34.56,150.36,49.75,Sydney Basin,Sydney,829.683349609375,0.298712372779846,0.263907909393311,0.800880968570709,1035.96337890625,32.235538482666,16.3906879425049,37.2832336425781,5.43783664703369,1.37910628318787,0.508436122260955,2.9,0,NA,Mesozoic_aquitard
111,GW040973,-34.53,150.63,109.28,Sydney Basin,Sydney,1272.26672363281,0.306738615036011,0.254983246326447,1.22107911109924,1041.92004394531,32.47265625,17.3303203582764,36.5765419006348,7.70054960250854,4.06570053100586,0.530675436582482,22.5,2,NA,J_K_aquifer
112,GW040972,-34.53,150.62,71.73,Sydney Basin,Sydney,1272.82995605469,0.303295284509659,0.254684448242188,1.25415968894958,1014.88665771484,34.6921234130859,18.7581233978271,34.6729011535645,8.14702606201172,5.01557970046997,0.555079294458885,29.3,0,NA,Mesozoic_aquitard
113,GW054025,-34.54,150.5,51.6,Sydney Basin,Sydney,1011.35998535156,0.286482214927673,0.267745077610016,0.992612838745117,1018.88665771484,32.6776504516602,15.7643966674805,39.9784088134766,5.97232103347778,1.92367148399353,0.539622807907954,2.9,0,NA,Mesozoic_aquitard
114,GW062852,-34.51,150.73,15.89,Sydney Basin,Sydney,1056.81005859375,0.305412828922272,0.244891077280045,0.929706752300262,1136.71337890625,33.8912811279297,15.0475330352783,43.202823638916,1.39348375797272,2.17234301567078,0.515323143598815,30.7,0,NA,Mid_Permian
115,GW015690,-34.55,150.46,5.56,Sydney Basin,Sydney,879.756652832031,0.291470736265182,0.264679253101349,0.856877982616425,1026.69995117188,34.4139976501465,16.0375461578369,40.6045684814453,6.8390212059021,1.75579714775085,0.519860262693797,3.6,3,NA,Mesozoic_aquitard
116,GW041058,-34.53,150.61,114.12,Sydney Basin,Sydney,1272.82995605469,0.303295284509659,0.254684448242188,1.25415968894958,1014.88665771484,31.367603302002,17.3744773864746,45.3118438720703,8.83963394165039,5.32801914215088,0.562753302279023,26.6,4,NA,J_K_aquifer
117,GW040998,-34.53,150.56,120.55,Sydney Basin,Sydney,1170.47668457031,0.293854653835297,0.260967761278152,1.16383123397827,1005.71002197266,37.6004829406738,17.2873268127441,40.592113494873,7.80741739273071,5.22608709335327,0.56441850087191,3,2,NA,Mesozoic_aquitard
118,GW034256,-34.55,150.42,7.85,Sydney Basin,Sydney,833.580017089844,0.294884711503983,0.265893310308456,0.809253871440887,1030.06005859375,34.2011260986328,17.3412380218506,38.2369613647461,7.3593225479126,1.7579710483551,0.525232455317388,1.9,0,NA,Mesozoic_aquitard
119,GW053530,-34.58,150.15,38.94,Sydney Basin,Sydney,711.640014648438,0.329056829214096,0.231179624795914,0.674610614776611,1054.89001464844,31.351634979248,16.0726928710938,44.808406829834,4.06075239181519,1.37222218513489,0.457065217715243,10.9,3,NA,J_K_aquifer
120,GW053879,-34.58,150.16,9.31,Sydney Basin,Sydney,711.640014648438,0.329056829214096,0.231179624795914,0.674610614776611,1054.89001464844,32.1266937255859,15.7481002807617,51.6770248413086,7.61720895767212,1.05555558204651,0.470982609494873,12.2,3,NA,J_K_aquifer
121,GW040970,-34.53,150.58,220.23,Sydney Basin,Sydney,1272.82995605469,0.303295284509659,0.254684448242188,1.25415968894958,1014.88665771484,39.1145515441895,17.8453025817871,49.4596176147461,9.44795799255371,2.27101445198059,0.564343614856577,23,3,NA,J_K_aquifer
122,GW040971,-34.52,150.59,172.78,Sydney Basin,Sydney,1090.89660644531,0.310270756483078,0.251404821872711,1.04778385162354,1041.14660644531,34.6067733764648,16.4278450012207,47.1999168395996,5.51925563812256,4.44987916946411,0.54433624322758,7.4,0,NA,J_K_aquifer
123,GW040982,-34.52,150.59,218.07,Sydney Basin,Sydney,1090.89660644531,0.310270756483078,0.251404821872711,1.04778385162354,1041.14660644531,34.6067733764648,16.4278450012207,47.1999168395996,5.51925563812256,4.44987916946411,0.54433624322758,7.4,0,NA,J_K_aquifer
124,GW040997,-34.53,150.56,123.8,Sydney Basin,Sydney,1170.47668457031,0.293854653835297,0.260967761278152,1.16383123397827,1005.71002197266,37.6004829406738,17.2873268127441,40.592113494873,7.80741739273071,5.22608709335327,0.56441850087191,3,2,NA,Mesozoic_aquitard
125,GW041040,-34.52,150.57,146.33,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,35.511547088623,18.1689071655273,46.5066604614258,9.17918968200684,4.0785026550293,0.540574560366702,33.7,0,NA,J_K_aquifer
126,GW041041,-34.52,150.57,75.41,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,35.511547088623,18.1689071655273,46.5066604614258,9.17918968200684,4.0785026550293,0.540574560366702,33.7,0,NA,J_K_aquifer
127,GW041039,-34.52,150.57,148.1,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,35.511547088623,18.1689071655273,46.5066604614258,9.17918968200684,4.0785026550293,0.540574560366702,33.7,0,NA,J_K_aquifer
128,GW015266,-34.5,150.74,1.75,Sydney Basin,Sydney,1056.81005859375,0.305412828922272,0.244891077280045,0.929706752300262,1136.71337890625,30.2954254150391,14.8865747451782,41.0380973815918,1.22805368900299,2.87198066711426,0.491279476074152,25.2,0,NA,Mid_Permian
129,GW058543,-34.57,150.16,35.18,Sydney Basin,Sydney,686.27001953125,0.331264168024063,0.229380086064339,0.648721992969513,1057.88000488281,31.7259140014648,13.8741550445557,47.6807861328125,3.54505252838135,1.36932361125946,0.474091701632504,2.5,2,NA,J_K_aquifer
130,GW015214,-34.54,150.45,4.75,Sydney Basin,Sydney,879.756652832031,0.291470736265182,0.264679253101349,0.856877982616425,1026.69995117188,34.874095916748,15.9229345321655,36.8713760375977,7.97998285293579,1.75905799865723,0.526035397849252,1.5,4,NA,Mesozoic_aquitard
131,GW041044,-34.52,150.6,232.65,Sydney Basin,Sydney,1090.89660644531,0.310270756483078,0.251404821872711,1.04778385162354,1041.14660644531,33.4787788391113,16.239429473877,47.7739448547363,6.35118103027344,4.65881633758545,0.543991266249569,29.3,2,NA,J_K_aquifer
132,GW041050,-34.52,150.56,143.64,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,34.7222785949707,18.2953586578369,48.6502227783203,10.7480249404907,4.66256046295166,0.540741227697908,10,4,NA,J_K_aquifer
133,GW040985,-34.52,150.59,106.61,Sydney Basin,Sydney,1090.89660644531,0.310270756483078,0.251404821872711,1.04778385162354,1041.14660644531,34.6067733764648,16.4278450012207,47.1999168395996,5.51925563812256,4.44987916946411,0.54433624322758,7.4,0,NA,J_K_aquifer
134,GW040990,-34.51,150.61,117.66,Sydney Basin,Sydney,1090.89660644531,0.310270756483078,0.251404821872711,1.04778385162354,1041.14660644531,34.1950531005859,17.8810577392578,47.391300201416,7.61966466903687,4.12657022476196,0.525911504320339,23,2,NA,J_K_aquifer
135,GW011738,-34.5,150.73,12.35,Sydney Basin,Sydney,1056.81005859375,0.305412828922272,0.244891077280045,0.929706752300262,1136.71337890625,36.4146957397461,12.1461324691772,41.7746543884277,1.13447868824005,5.22210168838501,0.511118420285352,28.1,0,NA,Mid_Permian
136,GW037098,-34.53,150.41,91.07,Sydney Basin,Sydney,833.580017089844,0.294884711503983,0.265893310308456,0.809253871440887,1030.06005859375,35.5735855102539,15.9202690124512,40.176944732666,9.63079452514648,1.83852648735046,0.518522123385847,1.5,3,NA,Mesozoic_aquitard
137,GW040991,-34.51,150.61,134.67,Sydney Basin,Sydney,1090.89660644531,0.310270756483078,0.251404821872711,1.04778385162354,1041.14660644531,34.1950531005859,17.8810577392578,47.391300201416,7.61966466903687,4.12657022476196,0.525911504320339,23,2,NA,J_K_aquifer
138,GW034742,-34.54,150.33,1.05,Sydney Basin,Sydney,829.683349609375,0.298712372779846,0.263907909393311,0.800880968570709,1035.96337890625,33.0781364440918,17.3906192779541,34.194637298584,6.7088680267334,1.71231877803802,0.51469869039725,4,0,NA,Mesozoic_aquitard
139,GW013668,-34.49,150.78,2.24,Sydney Basin,Sydney,1034.1533203125,0.296696811914444,0.243622809648514,0.899858415126801,1149.23999023438,20.7874164581299,10.0917892456055,67.9349365234375,9.35500812530518,NA,0.421298245523582,6,3,NA,Alluvium_colluvium
140,GW060199,-34.54,150.31,8.12,Sydney Basin,Sydney,792.830017089844,0.306530624628067,0.250234395265579,0.759386658668518,1044.0400390625,33.1917610168457,13.3346166610718,37.0886764526367,7.68839979171753,1.64565217494965,0.502644739456867,1.3,0,NA,Mesozoic_aquitard
141,GW040986,-34.51,150.55,147.31,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,34.6294441223145,16.3964462280273,48.1658477783203,5.36242055892944,3.74794673919678,0.52794713641841,11.1,0,NA,J_K_aquifer
142,GW040969,-34.51,150.53,8.62,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,30.7568855285645,14.8897151947021,48.156063079834,5.86328840255737,4.32777786254883,0.544302631430981,24.7,0,NA,J_K_aquifer
143,GW047003,-34.55,150.24,4.13,Sydney Basin,Sydney,756.316650390625,0.314691811800003,0.241199672222137,0.723524153232574,1045.32336425781,33.3695602416992,14.483268737793,43.5976257324219,5.80270195007324,1.52548313140869,0.495691303390524,1.6,3,NA,J_K_aquifer
144,GW040981,-34.51,150.52,27.87,Sydney Basin,Sydney,921.053344726562,0.309106230735779,0.250904768705368,0.903879642486572,1019,32.8145866394043,14.2162227630615,49.4888877868652,5.09948253631592,4.57101440429688,0.54611353771395,22.9,0,NA,J_K_aquifer
145,GW040955,-34.51,150.52,29.76,Sydney Basin,Sydney,921.053344726562,0.309106230735779,0.250904768705368,0.903879642486572,1019,32.8145866394043,14.2162227630615,49.4888877868652,5.09948253631592,4.57101440429688,0.54611353771395,22.9,0,NA,J_K_aquifer
146,GW057960,-34.52,150.48,3.68,Sydney Basin,Sydney,921.053344726562,0.309106230735779,0.250904768705368,0.903879642486572,1019,31.4300479888916,18.0518989562988,39.5108757019043,7.48017311096191,2.65120768547058,0.570877193228195,2.4,0,NA,Mesozoic_aquitard
147,GW040996,-34.51,150.52,25.26,Sydney Basin,Sydney,921.053344726562,0.309106230735779,0.250904768705368,0.903879642486572,1019,32.8145866394043,14.2162227630615,49.4888877868652,5.09948253631592,4.57101440429688,0.54611353771395,22.9,0,NA,J_K_aquifer
148,GW015703,-34.53,150.38,3.84,Sydney Basin,Sydney,833.580017089844,0.294884711503983,0.265893310308456,0.809253871440887,1030.06005859375,36.849925994873,14.8346071243286,45.2261657714844,9.00778865814209,1.36932373046875,0.478767542397244,2.4,2,NA,Mesozoic_aquitard
149,GW075177,-34.51,150.52,165.32,Sydney Basin,Sydney,921.053344726562,0.309106230735779,0.250904768705368,0.903879642486572,1019,32.8145866394043,14.2162227630615,49.4888877868652,5.09948253631592,4.57101440429688,0.54611353771395,22.9,0,NA,J_K_aquifer
150,GW062647,-34.48,150.75,66.97,Sydney Basin,Sydney,1056.81005859375,0.305412828922272,0.244891077280045,0.929706752300262,1136.71337890625,34.1825675964355,14.4995594024658,46.4708099365234,1.20108592510223,1.74939608573914,0.498814977016218,29.8,0,NA,Mid_Permian
151,GW013138,-34.52,150.46,28.18,Sydney Basin,Sydney,826.32666015625,0.309066623449326,0.246105253696442,0.80450576543808,1027.12329101562,40.1196594238281,18.2814598083496,39.4300765991211,12.1158924102783,1.82355070114136,0.545464910436095,1.8,5,NA,Mesozoic_aquitard
152,GW037449,-34.53,150.36,2.03,Sydney Basin,Sydney,829.683349609375,0.298712372779846,0.263907909393311,0.800880968570709,1035.96337890625,36.9258804321289,17.1024990081787,35.3128776550293,6.78744745254517,1.76135265827179,0.49774235909943,1,0,NA,Mesozoic_aquitard
153,GW040987,-34.5,150.57,13.07,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,31.9636421203613,16.6025047302246,45.2922248840332,5.66254377365112,3.99927520751953,0.534657895565033,29.3,2,NA,J_K_aquifer
154,GW040988,-34.5,150.56,8.62,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,33.6074104309082,15.8041915893555,46.605224609375,5.78854084014893,4.13925123214722,0.534802631589404,22.5,0,NA,J_K_aquifer
155,GW044552,-34.55,150.15,16.42,Sydney Basin,Sydney,686.27001953125,0.331264168024063,0.229380086064339,0.648721992969513,1057.88000488281,32.740062713623,19.2126293182373,50.1809234619141,3.84310340881348,1.49311590194702,0.464008732849333,1.2,3,NA,J_K_aquifer
156,GW011227,-34.53,150.31,13.25,Sydney Basin,Sydney,792.830017089844,0.306530624628067,0.250234395265579,0.759386658668518,1044.0400390625,28.7213382720947,13.5013675689697,42.7851028442383,4.89406824111938,1.61980676651001,0.501973567883349,2.8,1,NA,Mesozoic_aquitard
157,GW010779,-34.47,150.78,2.13,Sydney Basin,Sydney,1110.42663574219,0.31232738494873,0.236584737896919,0.99225264787674,1119.0966796875,29.6600685119629,17.5916080474854,49.1118812561035,8.38726329803467,1.77210140228271,0.515572053766667,3.3,3,NA,Mid_Permian
158,GW047157,-34.53,150.26,89.71,Sydney Basin,Sydney,756.316650390625,0.314691811800003,0.241199672222137,0.723524153232574,1045.32336425781,36.8969116210938,14.7966232299805,49.0659217834473,6.04133558273315,1.28768122196198,0.47652838362877,18.8,0,NA,J_K_aquifer
159,GW037781,-34.52,150.37,53.41,Sydney Basin,Sydney,768.786682128906,0.309253543615341,0.246227815747261,0.74069219827652,1037.93005371094,38.2183609008789,16.7501640319824,41.211181640625,9.2435941696167,1.58635270595551,0.502907894747822,5.7,3,NA,Mesozoic_aquitard
160,GW011917,-34.51,150.47,27.35,Sydney Basin,Sydney,826.32666015625,0.309066623449326,0.246105253696442,0.80450576543808,1027.12329101562,35.3371467590332,15.8924140930176,35.7724227905273,7.78532934188843,2.02946853637695,0.56033333247168,2.1,0,NA,Mesozoic_aquitard
161,GW057908,-34.53,150.29,68.25,Sydney Basin,Sydney,792.830017089844,0.306530624628067,0.250234395265579,0.759386658668518,1044.0400390625,35.7980422973633,14.5234451293945,38.9361801147461,7.47546625137329,1.42004835605621,0.475758772278041,1.6,3,NA,Mesozoic_aquitard
162,GW037851,-34.52,150.26,62.81,Sydney Basin,Sydney,707.636657714844,0.322901099920273,0.236189946532249,0.671713411808014,1053.47998046875,33.4862213134766,14.1980905532837,47.0266799926758,3.8658139705658,1.15362322330475,0.467776314665874,11,0,NA,J_K_aquifer
163,GW040995,-34.49,150.57,128.95,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,29.7779006958008,14.6340160369873,47.7801742553711,4.96173334121704,4.1644926071167,0.531061675514419,15.5,0,NA,J_K_aquifer
164,GW020642,-34.5,150.42,2.17,Sydney Basin,Sydney,778.586669921875,0.305442333221436,0.243483915925026,0.753772497177124,1032.92004394531,35.8662147521973,14.9604196548462,37.6190567016602,8.64137649536133,1.32741546630859,0.489013100034805,11,3,NA,Mesozoic_aquitard
165,GW012581,-34.46,150.79,22.53,Sydney Basin,Sydney,1110.42663574219,0.31232738494873,0.236584737896919,0.99225264787674,1119.0966796875,31.2461280822754,16.2483692169189,44.013729095459,7.76300764083862,2.1126811504364,0.520633187551686,2,3,NA,Alluvium_colluvium
166,GW040994,-34.48,150.57,112.61,Sydney Basin,Sydney,1002.64666748047,0.308573305606842,0.253106772899628,0.969715118408203,1033.9599609375,31.9750194549561,16.0499534606934,45.9711608886719,5.3628134727478,4.1679949760437,0.538349344415436,20,0,NA,J_K_aquifer
167,GW053331,-34.52,150.29,11.75,Sydney Basin,Sydney,736.593322753906,0.315167129039764,0.240213960409164,0.702108085155487,1049.11669921875,33.1721038818359,12.9778127670288,39.2488975524902,6.86805248260498,1.21775364875793,0.466830434488214,1.6,3,NA,Mesozoic_aquitard
168,GW016479,-34.5,150.38,3.61,Sydney Basin,Sydney,778.586669921875,0.305442333221436,0.243483915925026,0.753772497177124,1032.92004394531,36.1686897277832,15.4040746688843,34.688419342041,10.2266054153442,1.65821254253387,0.50705752106367,1.2,4,NA,Mesozoic_aquitard
169,GW013023,-34.45,150.81,55.45,Sydney Basin,Sydney,1110.42663574219,0.31232738494873,0.236584737896919,0.99225264787674,1119.0966796875,32.6793556213379,16.4359588623047,35.5605087280273,1.0181360244751,2.75144934654236,0.5471894288772,18.6,0,NA,Permian_coal_measures
170,GW056800,-34.5,150.4,3.58,Sydney Basin,Sydney,778.586669921875,0.305442333221436,0.243483915925026,0.753772497177124,1032.92004394531,36.8265571594238,15.5751981735229,41.9144096374512,8.75580883026123,1.69275367259979,0.486192139735909,11.4,3,NA,Mesozoic_aquitard
171,GW019078,-34.5,150.36,8.32,Sydney Basin,Sydney,768.786682128906,0.309253543615341,0.246227815747261,0.74069219827652,1037.93005371094,35.2232513427734,14.8362827301025,35.3545379638672,6.46079730987549,1.67922699451447,0.497614035546257,1.5,0,NA,Mesozoic_aquitard
